province,district,address,latitude,longitude
Bình Dương,TP. Thuận An,"Điện máy Xanh Số E1/9 - E1/10 Khu Dân Cư Thuận Giao, P.Thuận Giao",10.964195,106.7198
Bình Dương,T. Bình Dương (Đối diện chợ Nhật huy,"Điện máy Xanh Số 347 đường ĐT 741, KP. Phú Nghị, P. Hòa Lợi, TX. Bến Cát",11.079609,106.6633
Bình Dương,TP. Dĩ An,"Điện máy Xanh 256 Nguyễn Tri Phương, KP. Bình Đường 4, P. An Bình",10.889679,106.75948
Bình Dương,T. Bình Dương (cạnh cây xăng Hoàng Phương,"Điện máy Xanh 14/4 Đường Nguyễn Du, KP. Bình Đáng, P. Bình Hòa, TP. Thuận An",10.920996,106.73395
Bình Dương,H. Bàu Bàng,"Điện máy Xanh QL 13, Tổ 18, Ấp 1, X Trừ Văn Thố",11.344944,106.64
Bình Dương,TP. Dĩ An,"Điện máy Xanh 65 An Bình, KP. Bình Đường 2, P. An Bình",10.87267,106.75447
Bình Dương,Thị xã Bến Cát,"Điện máy Xanh Đường NE8, Khu đô thị Mỹ Phước 3, Khu 3B, Phường Thới Hòa",11.097512,106.63716
Bình Dương,thị xã Bến Cát,"Điện máy Xanh Khu phố 03, phường Chánh Phú Hòa",11.14635,106.670312
Bình Dương,huyện Phú Giáo,Điện máy Xanh Xã phước Hòa,11.294749,106.79457
Bình Dương,Tỉnh Bình Dương,"Điện máy Xanh Góc đường N1–D6, Khu phố 4, Phường Mỹ Phước, Thị Xã Bến Cát",11.151431,106.593509
Bình Dương,TP. Dĩ An,"Điện máy Xanh 237 Nguyễn An Ninh, KP. Bình Minh 2, P. Dĩ An",10.9045216,106.7680464
Bình Dương,Tx.Tân Uyên,"Điện máy Xanh Số 205/B - 207/B Tổ 5, Kp 1, P. Uyên Hưng",11.056486,106.79089
Bình Dương,TX. Tân Uyên,"Điện máy Xanh Số 567, Ấp 1, P. Hội Nghĩa",11.098056,106.76977
Bình Dương,TX. Tân Uyên,"Điện máy Xanh 1574C, Tổ 2, KP Mỹ Hiệp, P. Thái Hòa",10.976173,106.7557
Bình Dương,thành phố Thuận An,"Điện máy Xanh Số nhà 43/1A đường 22/12, khu phố 1A, phường An Phú",10.946978,106.740078
Bình Dương,H. Phú Giáo,"Điện máy Xanh Số 564 đường DT 741, TT. Phước Vĩnh",11.289886,106.79455
Bình Dương,TP. Thuận An,"Điện máy Xanh Số 11/29, Khu phố Bình Đức 3, P. Bình Hòa",10.908308,106.738702
Bình Dương,TX. Bến Cát,"Điện máy Xanh Quốc lộ 13, KP. 2, P. Tân Định",11.04503,106.63389
Bình Dương,TP. Thuận An,"Điện máy Xanh Khu phố Bình Chuẩn, P. Bình Chuẩn",10.981154,106.720632
Bình Dương,TP. Dĩ An,"Điện máy Xanh Số 115 Quốc Lộ 1K, KP. Tây B, P. Đông Hòa",10.890626,106.7832
Bình Dương,H. Dầu Tiếng,"Điện máy Xanh Số 33 Hùng Vương, KP. 4B, TT. Dầu Tiếng",11.280861,106.36387
Bình Dương,Huyện Bắc Tân Uyên,"Điện máy Xanh Đường DH411, Khu phố 2, Thị trấn Tân Thành",11.149222,106.844007
Bình Dương,TP.Thuận An,"Điện máy Xanh Khu phố Bình Quới, P. Bình Chuẩn",10.988083,106.70734
Bình Dương,Thị xã Tân Uyên,"Điện máy Xanh 7/1 Đường ĐH 406, Tổ 1, Khu phố Khánh Lộc, Phường Khánh Bình",11.031444,106.761333
Bình Dương,Huyện Dầu Tiếng,"Điện máy Xanh Đường ĐT744, tổ 4, Ấp Chợ, Xã Thanh Tuyền",11.160963,106.448142
Bình Dương,TP. Dĩ An,"Điện máy Xanh 530/7A, Khu Phố Đông Thành, P. Đông Hiệp",10.915637,106.76918
Bình Dương,TP.Thuận An,"Điện máy Xanh 32/1 Khu Phố Bình Giao, P.Thuận Giao",10.934122,106.71005
Bình Dương,TP.Thuận An,"Điện máy Xanh 32/1 Khu Phố Bình Giao, P.Thuận Giao",10.934122,106.71005
Bình Dương,TP. Thuận An,"Điện máy Xanh KP. Hòa Lân 2, P. Thuận Giao",10.94834,106.71802
Bình Dương,T,"Điện máy Xanh Số 57 đường Nguyễn Trãi, Khu phố Thắng Lợi 2, P. Dĩ An, TP. Dĩ An",10.906862,106.758081
Bình Dương,T. Bình Dương (Kế bên chợ Quang Vinh 1,"Điện máy Xanh P. Khánh Bình, TX. Tân Uyên",11.048473,106.75239
Bình Dương,TP. Thủ Dầu Một,"Điện máy Xanh Số 577-579-581 Đường Cách Mạng Tháng 8, P. Phú Cường",10.97535,106.658341
Bình Dương,Thị xã Tân Uyên,Điện máy Xanh Xã Vĩnh Tân,11.126108,106.704931
Bình Dương,Thị Xã Tân Uyên,Điện máy Xanh Phường Thạnh Phước,11.003581,106.766865
Bình Dương,Tp. Thủ Dầu Một,"Điện máy Xanh Số 193 Huỳnh Văn Lũy, P. Phú Lợi",10.992169,106.67406
Bình Dương,Huyện Dầu Tiếng,"Điện máy Xanh Đường ĐH704, ấp Hòa Cường, Xã Minh Hòa",11.446194,106.48402
Bình Dương,TP. Thuận An,"Điện máy Xanh Cách Mạng Tháng 8, KP. Thạnh Lợi, P. An Thạnh",10.947374,106.68775
Bình Dương,thành phố Thuận An,"Điện máy Xanh Đường Nguyễn Văn Tiết, khu phố Bình Hòa, phường Lái Thiêu",10.911357,106.704149
Bình Dương,TP. Dĩ An,"Điện máy Xanh KP Đông Chiêu, P. Tân Đông Hiệp",10.926944,106.76034
Bình Dương,TX. Bến Cát,"Điện máy Xanh Quốc lộ 13, Kp. 4, P. Mỹ Phước",11.133224,106.60547
Bình Dương,huyện Phú Giáo,"Số 2, đường Độc Lập, KP 2, TT. Phước Vĩnh",11.288468,106.79305
Bình Dương,TP.Thủ Dầu Một,"77 Đại lộ Bình Dương, P.Phú Thọ",10.9662191,106.6828895
Bình Dương,TX. Tân Uyên,"Số 33, tổ 3, khu phố Khánh Thạnh, P. Tân Phước Khánh",11.004813,106.71889
Bình Dương,TX.Thuận An,"79/13 Đường ĐT 743, KP.Bình Phước B, P.Bình Chuẩn",10.977451,106.74102
Bình Dương,TX. Thuận An,"64A Nguyễn Văn Tiết, KP. Bình Hòa, P. Lái Thiêu",10.920966,106.71321
Bình Dương,thị xã Dĩ An,"Số 25/6 Khu Phố Thắng Lợi 2, phường Dĩ An",10.907034,106.75817
Bình Dương,TX. Dĩ An,"206 Nguyễn An Ninh, KP. Bình Minh 2, P. Dĩ An",10.904803,106.7683
Bình Dương,Thị xã Thuận An,"2A/1B khu phố Bình Đức, P.Bình Hòa",10.906228,106.7311531
Bình Dương,TX. Bến Cát,"18C2 Đường TC3, Khu đô thị Mỹ Phước II, P. Mỹ Phước",11.139628,106.608809
Bình Dương,TX. Bến Cát,"175/6 Quốc Lộ 13, KP. 02, P. Tân Định",11.045885,106.63341
Bình Dương,TP. Thủ Dầu Một,"Số 161A-163-163A Phú Lợi, P. Phú Lợi",10.982418,106.67269
Bình Dương,TP.Thủ Dầu Một,"18 Cách mạng Tháng 8, Ấp Chánh Lộc, Xã Chánh Mỹ",10.9916023,106.6508317
Bình Dương,Thị Xã Thuận An,"Số T1/68MB, Tổ 1, Khu Phố Bình Thuận 2, Phường Thuận Giao",10.973095,106.71575
Bình Dương,TX.Thuận An,"1/25A Thủ Khoa Huân, KP Hòa Lân 1, P.Thuận Giao",10.955949,106.70166
Bình Dương,TX.Thuận An,"Số 63A/1, Khu phố 1A, P.An Phú",10.946389,106.74155
Bình Dương,Tx. Dĩ An,"Số 100 đường Bình Đường , P. An Bình",10.870104,106.75578
Bình Dương,TX.Dĩ An,"137 Quốc Lộ 1K, KP.Tây B, P.Đông Hòa",10.890855,106.78424
Bình Dương,TX. Bến Cát,"414A DT 741, khu phố Phú Nghị, P. Hòa Lợi",11.082518,106.66509
Bình Dương,Tx. Bến Cát,"Số 32, Đường N5-D10, KCN Mỹ Phước 1, P. Thới Hoà",11.125262,106.60372
Bình Dương,TX. Thuận An,"143/5A khu phố 4, P. An Phú",10.948392,106.72969
Bình Dương,TX. Thuận An,"Số 200, khu phố Thạnh Hòa A, P. An Thạnh",10.946454,106.6895
Bình Dương,Thành Phố Thủ Dầu Một,"Số 190 Đường 30/04, phường Chánh Nghĩa",10.972185,106.67123
Bình Dương,TP.Thủ Dầu Một,"Số 154, Tổ 6, Khu 7, Huỳnh Văn Lũy, P.Phú Lợi",10.990754,106.6739
Bình Dương,thị xã Tân Uyên,"Số 123 Lô M, khu dân cư Thương mại Uyên Hưng, phường Uyên Hưng",11.061523,106.79723
Bình Dương,thị xã Tân Uyên,"Số 1126B, đường DT 747, P. Thái Hòa",10.976528,106.75468
Bình Dương,TX. Tân Uyên,"Đường DT 746, KP. Long Bình, P. Khánh Bình",11.049501,106.7528
Bình Dương,H.Thuận An,"171 đường DT 745, KP.Long Thới, Thị Trấn Lái Thiêu",10.8993749,106.698339
Bình Dương,TX. Thuận An,"Số 2/123 (ngã tư Đất Thánh) KP Hòa Lân 2, P. Thuận Giao",10.95104,106.70604
Bình Dương,TX. Dĩ An,"Truông Tre, KP. Nhị Đồng 2, P. Dĩ An",10.895821,106.76757
Bình Dương,TP.Thủ Dầu Một,"222 Yersin, P.Phú Cường",10.9837453,106.6646021
Bình Dương,H.Dầu Tiếng,"6/12 Thống Nhất, KP.2, TT.Dầu Tiếng",11.273845,106.35961
Bình Dương,TX. Thuận An,"5/A1 KDC Đồng An 4, Tỉnh Lộ 43, P. Bình Hòa",10.890355,106.72724
Bình Dương,TP. Thủ Dầu Một,"Số 2 đường Nguyễn Du, KP. 5, P. Phú Cường",10.980447,106.6544
Bình Dương,TX. Tân Uyên,"Số 156, Đường ĐT 747, Tổ 4, Ấp 1, X. Hội Nghĩa",11.100311,106.76706
Bình Dương,TX. Bến Cát,"Lô CC1, Khu TMDV và Tái định cư Mỹ Phước, P. Mỹ Phước",11.130159,106.60601
Bình Dương,TX.Bến Cát,"Số 97C, đường 30 tháng 4, Khu phố 1, P.Mỹ Phước",11.153273,106.58988
Bà Rịa - Vũng Tàu,H. Long Điền,"Điện máy Xanh Đường Hương Lộ 5, tổ 6, ấp Phước Thuận, X. Phước Tỉnh",10.406488,107.18902
Bà Rịa - Vũng Tàu,H. Tân Thành,"Điện máy Xanh Quốc Lộ 51, X. Mỹ Xuân",10.624311,107.05434
Bà Rịa - Vũng Tàu,H. Long Điền,"Điện máy Xanh 03 Tỉnh Lộ 44, TT. Long Hải",10.409989,107.21984
Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,Điện máy Xanh Xã Hòa Hiệp,10.689982,107.50195
Bà Rịa - Vũng Tàu,Thành Phố Vũng Tàu,"Điện máy Xanh 155 Nguyễn Thái Học, Phường 7",10.367315,107.08474
Bà Rịa - Vũng Tàu,H. Tân Thành,"Điện máy Xanh Quốc lộ 51, khu 3, ấp Ông Trịnh, xã Phước Hòa",10.562504,107.06087
Bà Rịa - Vũng Tàu,tỉnh Bà Rịa - Vũng Tàu,"Điện máy Xanh Đường Võ Văn Kiệt, Tổ 4, khu phố Trảng Cát, phường Hắc Dịch, thị xã Phú Mỹ",10.64039,107.090051
Bà Rịa - Vũng Tàu,Thành Phố Bà Rịa,"Điện máy Xanh 25 Nguyễn Hữu Thọ, Phường Phước Trung",10.491974,107.1733
Bà Rịa - Vũng Tàu,Huyện Châu Đức,"Điện máy Xanh Số 230 - 232 Hùng Vương, Thị Trấn Ngãi Giao",10.647114,107.24636
Bà Rịa - Vũng Tàu,huyện Châu Đức,Điện máy Xanh Xã Sơn Bình,10.647278,107.329306
Bà Rịa - Vũng Tàu,huyện Châu Đức,Điện máy Xanh Xã Sơn Bình,10.647278,107.329306
Bà Rịa - Vũng Tàu,Thị xã Phú Mỹ,"Điện máy Xanh Đường Mỹ Xuân – Ngãi Giao, Ấp 3, Xã Sông Xoài",10.59721,107.055002
Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,"Điện máy Xanh Đường ĐT 328, Xã Hòa Bình",10.626754,107.372236
Bà Rịa - Vũng Tàu,H. Tân Thành,"Điện máy Xanh Ấp 2, xã Hắc Dịch",10.642657,107.12309
Bà Rịa - Vũng Tàu,huyện Châu Thành (Nay là TP. Bà Rịa),"Điện máy Xanh Đường Tỉnh lộ 52, xã Hòa Long",10.521181,107.204515
Bà Rịa - Vũng Tàu,Huyện Châu Đức,Điện máy Xanh Xã Suối Nghệ,10.589299,107.208632
Bà Rịa - Vũng Tàu,H. Xuyên Mộc,"Điện máy Xanh Số 13/1 Ấp Thanh Bình 3, X. Bình Châu",10.555168,107.54771
Bà Rịa - Vũng Tàu,H. Xuyên Mộc,"Điện máy Xanh 02/01 Ấp Nhân Tiến, Xã Xuyên Mộc",10.565301,107.42342
Bà Rịa - Vũng Tàu,H. Xuyên Mộc,"Điện máy Xanh 48 Huỳnh Minh Thạnh, TT. Phước Bửu",10.533425,107.39964
Bà Rịa - Vũng Tàu,huyện Xuyên Mộc,Điện máy Xanh Xã Bưng Riềng,10.535569,107.399721
Bà Rịa - Vũng Tàu,huyện Đất Đỏ,Điện máy Xanh Xã Long Tân,10.48959,107.270413
Bà Rịa - Vũng Tàu,Huyện Đất Đỏ,"Điện máy Xanh Đường Võ Thị Sáu, Khu phố Phước Trung, Thị Trấn Phước Hải",10.427115,107.292434
Bà Rịa - Vũng Tàu,TP. Vũng Tàu,"Điện máy Xanh 1622 đường 30/04, P. 12",10.422333,107.1568
Bà Rịa - Vũng Tàu,H.Tân Thành,"Điện máy Xanh 01 Nguyễn Văn Linh, TT.Phú Mỹ",10.599903,107.05442
Bà Rịa - Vũng Tàu,huyện Xuyên Mộc,"Điện máy Xanh Đường 328, Thửa số 761, tờ bản đồ số 71, ấp 2 Đông, xã Bàu Lâm",10.6937971,107.3885231
Bà Rịa - Vũng Tàu,Tỉnh Bà - Rịa Vũng Tàu,"Điện máy Xanh Tổ 10, Thôn Tân Long, Xã Châu Pha, Thị Xã Phú Mỹ",10.586164,107.148969
Bà Rịa - Vũng Tàu,Tỉnh Bà Rịa - Vũng Tàu,"Điện máy Xanh Đường Lộc An - Láng Dài, Ấp An Hòa, Xã Lộc An, Huyện Đất Đỏ",10.48959,107.270413
Bà Rịa - Vũng Tàu,TP. Vũng Tàu,"Điện máy Xanh Số 486 đường 30/04, P. Rạch Dừa",10.398387,107.113322
Bà Rịa - Vũng Tàu,TP.Vũng Tàu,"Điện máy Xanh 330 Bình Giã, P.Nguyễn An Ninh",10.362825,107.09367
Bà Rịa - Vũng Tàu,huyện Châu Đức,Điện máy Xanh Xã Kim Long,10.721054,107.239836
Bà Rịa - Vũng Tàu,TP.Vũng Tàu,"Điện máy Xanh 330 Bình Giã, P.Nguyễn An Ninh",10.362825,107.09367
Bà Rịa - Vũng Tàu,H. Long Điền,"Điện máy Xanh 148 Võ Thị Sáu, KP. Long Bình, TT. Long Điền",10.48379,107.21057
Bà Rịa - Vũng Tàu,Tỉnh Bà Rịa - Vũng Tàu,"Điện máy Xanh Tổ 7, Thôn Phước Tấn, Xã Tân Hòa, Thị xã Phú Mỹ",10.5184734,107.0856998
Bà Rịa - Vũng Tàu,TP.Vũng Tàu,"454 – 456 đường 30/4, P. Rạch Dừa",10.3980166,107.1121448
Bà Rịa - Vũng Tàu,H.Long Điền,"270 Võ Thị Sáu, KP.Long Tân, TT.Long Điền",10.484599,107.21493
Bà Rịa - Vũng Tàu,TP.Vũng Tàu,"Số 570 đường 30/4, P.Rạch Dừa",10.399586,107.11686
Bà Rịa - Vũng Tàu,TP. Vũng Tàu,"Số 21 Hoàng Hoa Thám, P. 3",10.340454,107.08057
Bà Rịa - Vũng Tàu,H. Châu Đức,"313 - 315 Hùng Vương, KP. 02, TT. Ngãi Giao",10.648404,107.24591
Bà Rịa - Vũng Tàu,TP.Vũng Tàu,"290 Trương Công Định, P.8 ",10.3551013,107.0851296
Bà Rịa - Vũng Tàu,Thị xã Bà Rịa,"267A Đường CMT8, KP 5, P.Phước Hiệp",10.4954363,107.172789
Bà Rịa - Vũng Tàu,Huyện Xuyên Mộc,"219/6 QL55, Thị trấn Phước Bửu",10.5348648,107.3989051
Bà Rịa - Vũng Tàu,H. Tân Thành,"Tổ 1, ấp Phước Hưng, xã Mỹ Xuân",10.649325,107.04141
Bà Rịa - Vũng Tàu,TP. Bà Rịa,"Số 192 - 194 Nguyễn Thanh Đằng, khu phố 5, P. Phước Hiệp",10.499241,107.17279
Bà Rịa - Vũng Tàu,TP. Bà Rịa,"Số 602 đường Phạm Hùng, P. Long Toàn",10.491037,107.18762
Bà Rịa - Vũng Tàu,Huyện Long Điền,"35 Đường Ven Biển, Xã Phước Tỉnh",10.414051,107.200584
Bà Rịa - Vũng Tàu,TP. Vũng Tàu,"386-388-390 Lê Lợi, P.07",10.36983,107.0767
Bà Rịa - Vũng Tàu,H.Long Điền,"C44 Ấp Phước Lộc, xã Phước Hưng",10.408123,107.22072
Bà Rịa - Vũng Tàu,huyện Tân Thành,"Quốc Lộ 51, ấp Thị Vải, xã Mỹ Xuân",10.623574,107.054752
Bà Rịa - Vũng Tàu,TP. Vũng Tàu,"974-976 đường 30/04, P. 11",10.409439,107.13358
Đà Nẵng,Quận Liên Chiểu,"Điện máy Xanh 339 Đường Tôn Đức Thắng, Phường Hòa Minh",16.056979,108.166472
Đà Nẵng,Quận Ngũ Hành Sơn,"Điện máy Xanh Số 05-07 Lê Văn Hiến, Phường Khuê Mỹ",16.035049,108.24486
Đà Nẵng,Thành phố Đà Nẵng,"Điện máy Xanh 168 - 172 Phạm Hùng, Xã Hòa Châu, Huyện Hòa Vang",15.99966,108.207015
Đà Nẵng,Q. Hải Châu,"Điện máy Xanh Số 242 Nguyễn Hữu Thọ, P. Hòa Cường Bắc",16.040017,108.21034
Đà Nẵng,Q. Thanh Khê,"Điện máy Xanh 213 - 215 Điện Biên Phủ, P. Hòa Khê",16.065422,108.19594
Đà Nẵng,Q. Hải Châu,"Điện máy Xanh 7 Nguyễn Văn Linh, P. Bình Hiên",16.060832,108.22225
Đà Nẵng,Q. Thanh Khê,"Điện máy Xanh Lô 01-B6.1 Nguyễn Tất Thành, P. Xuân Hà",16.072426,108.191815
Đà Nẵng,Q. Thanh Khê,"Điện máy Xanh 203 Đường Điện Biên Phủ, P. Hòa Khê",16.065472,108.19655
Đà Nẵng,Thành phố Đà Nẵng,"Điện máy Xanh Khu dân cư Quang Thành 3B, Phường Hòa Khánh Bắc, Quận Liên Chiểu",16.081114,108.146475
Đà Nẵng,Quận Liên Chiểu,"Điện máy Xanh Số 908A Tôn Đức Thắng, Phường Hòa Khánh Bắc",16.071215,108.15075
Đà Nẵng,Q.Liên Chiểu,"Điện máy Xanh 116 Tôn Đức Thắng, P.Hòa Minh",16.059434,108.17478
Đà Nẵng,Quận Thanh Khê,"Điện máy Xanh 222 Nguyễn Văn Linh, Phường Thạc Gián",16.059789,108.21042
Đà Nẵng,Q. Hải Châu,"Điện máy Xanh Số 07 Lê Duẩn, P. Hải Châu 1",16.071487,108.22265
Đà Nẵng,Q. Sơn Trà,"Điện máy Xanh Lô A8, đường Võ Văn Kiệt, P. An Hải Đông",16.061916,108.2348
Đà Nẵng,Quận Ngũ Hành Sơn,"Điện máy Xanh 312 Trần Đại Nghĩa, Phường Hòa Hải",15.98289,108.255719
Đà Nẵng,Q. Thanh Khê,"Điện máy Xanh 279A Trường Chinh, P. An Khê",16.046293,108.18432
Đà Nẵng,Huyện Hoà Vang,"Điện máy Xanh Thôn Túy Loan Đông 1, Xã Hòa Phong",15.990952,108.140308
Đà Nẵng,Huyện Hòa Vang,"Điện máy Xanh Thôn Lệ Sơn 1, Xã Hòa Tiến",15.965236,108.180582
Đà Nẵng,Huyện Hòa Vang,Điện máy Xanh Xã Hòa Sơn,16.06868,108.10711
Đà Nẵng,Quận Cẩm Lệ,"Điện máy Xanh 88 Võ Chí Công, Phường Hòa Xuân",16.004414,108.222831
Đà Nẵng,Q. Cẩm Lệ,"Điện máy Xanh 727 Nguyễn Hữu Thọ, P. Khuê Trung",16.020334,108.2108
Đà Nẵng,Q. Sơn Trà,"Số 23 Nguyễn Văn Thoại, P. An Hải Đông",16.053642,108.23732
Đà Nẵng,Quận Cẩm Lệ,"46 Ông Ích Đường, Phường Hòa Thọ Đông",16.016585,108.20471
Đà Nẵng,Quận Cẩm Lệ,"1001 Đường Nguyễn Hữu Thọ, Phường Khuê Trung",16.020536,108.21123
Đà Nẵng,Q. Liên Chiểu,"Số 897 - 899 đường Âu Cơ, P. Hoà Khánh Bắc",16.072873,108.158575
Đà Nẵng,Q. Hải Châu,"155 Lê Đình Lý, P. Hòa Thuận Đông",16.052448,108.21062
Đà Nẵng,Q.Hải Châu,"351 Nguyễn Hữu Thọ, P.Hòa Cường Bắc",16.036928,108.2102
Đà Nẵng,Q.Thanh Khê,"320-322 Lê Duẩn,P. Tân Chính",16.069362,108.2094741
Đà Nẵng,Q. Cẩm Lệ,"Đường Phạm Hùng, P. Hòa Xuân",15.982704,108.20813
Đà Nẵng,Q. Liên Chiểu,"590 Tôn Đức Thắng, P. Hòa Khánh Nam",16.0635717,108.1581191
Đà Nẵng,H. Liên Chiểu,"144 Nguyễn Lương Bằng, P. Hòa Khánh Bắc",16.077238,108.14848
Đà Nẵng,Q.Hải Châu,"110 Nguyễn Văn Linh , P.Nam Dương",16.0603409,108.2139587
Đà Nẵng,Q.Sơn Trà,"735 Ngô Quyền, P.An Hải Bắc",16.074053,108.23081
Đà Nẵng,Q. Thanh Khê,"325 Điện Biên Phủ, P. Hòa Khê",16.065729,108.19206
Đà Nẵng,Quận Thanh Khê,"208 - 210 Nguyễn Tri Phương, Phường Thạc Gián",16.058279,108.20588
Đà Nẵng,Q. Hải Châu,"Số 526 đường Trưng Nữ Vương, P. Hòa Thuận Tây",16.049025,108.21357
Đà Nẵng,Q. Ngũ Hành Sơn,"231 Lê Văn Hiến, P. Hòa Hải",16.013247,108.25597
Hà Nội,Huyện Đông Anh,"Điện máy Xanh Thôn Vang, Xã Cổ Loa",21.140395,105.849147
Hà Nội,huyện Hoài Đức,"Điện máy Xanh Thôn 1, Xã Cát Quế",21.046953,105.67606
Hà Nội,huyện Mỹ Đức,"Điện máy Xanh Xóm 6, xã Phúc Lâm",20.808625,105.70691
Hà Nội,Huyện Thanh Trì,"Điện máy Xanh Xóm 2, thôn Quỳnh Đô, Xã Vĩnh Quỳnh",20.93802,105.83955
Hà Nội,huyện Quốc Oai,"Điện máy Xanh Xóm 2, thôn Long Phú, xã Hòa Thạch",20.944146,105.55371
Hà Nội,Từ Liêm ,"Điện máy Xanh 283 đường Xuân Phương, Vân Canh",21.02992,105.739763
Hà Nội,H. Hoài Đức,"Điện máy Xanh Khu Chùa Tổng, thôn Ngãi Câu, X. An Khánh",20.991696,105.7291
Hà Nội,Huyện Quốc Oai,"Điện máy Xanh Thôn Cấn Thượng, Xã Cấn Hữu",20.95261,105.61531
Hà Nội,TX. Sơn Tây,"Điện máy Xanh Thôn Đoàn Kết, xã Cổ Đông",21.048354,105.50521
Hà Nội,H. Mê Linh,"Điện máy Xanh Thôn Thường Lệ, xã Đại Thịnh",21.175265,105.73107
Hà Nội,Q. Thanh Xuân,"Điện máy Xanh Số 27 Lê Văn Lương, P. Nhân Chính",21.004997,105.80466
Hà Nội,Mỹ Đức,"Điện máy Xanh Thôn Viêm Khê, Hợp Tiến",20.68847,105.69914
Hà Nội,Quận Hoàng Mai ,"Điện máy Xanh Số 223 - 225 đường Lĩnh Nam, Phường Vĩnh Hưng",20.984669,105.87279
Hà Nội,Q.Hà Đông,"Điện máy Xanh 746 - 748 - 750 - 752 Quang Trung, P.Phú La",20.957013,105.75753
Hà Nội,TX. Sơn Tây,"Điện máy Xanh Thôn Đoàn Kết, xã Cổ Đông",21.048354,105.50521
Hà Nội,H. Mê Linh,"Điện máy Xanh Thôn Thường Lệ, xã Đại Thịnh",21.175265,105.73107
Hà Nội,H. Phú Xuyên,"Điện máy Xanh Thôn Phú Mỹ, TT. Phú Xuyên",20.749528,105.91091
Hà Nội,H. Thanh Oai,"Điện máy Xanh 507 Nguyễn Trực, X. Bích Hòa",20.910896,105.76056
Hà Nội,Huyện Thạch Thất,"Điện máy Xanh Thôn Hòa Lạc, xã Bình Yên",21.028534,105.518015
Hà Nội,huyện Thanh Oai,"Điện máy Xanh Thôn Chợ, xã Bình Minh",20.8885,105.763
Hà Nội,quận Tây Hồ,"Điện máy Xanh Số 2, ngõ 34, đường Xuân La, phường Xuân La",21.066091,105.804862
Hà Nội,huyện Gia Lâm,"Điện máy Xanh Thôn Phú Thụy, Xã Phú Thị",21.019447,105.96525
Hà Nội,H. Gia Lâm,"Điện máy Xanh Thôn Thuận Tốn, X. Đa Tốn",20.982784,105.92012
Hà Nội,Huyện Phúc Thọ,"Điện máy Xanh Cụm 9, Xóm Trung Phú, Xã Phụng Thượng",21.104245,105.545681
Hà Nội,Huyện Chương Mỹ,"Điện máy Xanh Số 57, đường xóm chợ, Xã Thủy Xuân Tiên",20.880211,105.578153
Hà Nội,Huyện Ứng Hòa,"Điện máy Xanh Thôn Chẩn Kỳ, Xã Trung Tú",20.719108,105.833312
Hà Nội,Quận Đống Đa,"Điện máy Xanh Số 211 Khâm Thiên, Phường Thổ Quan",21.019208,105.833988
Hà Nội,Q. Cầu Giấy,"Điện máy Xanh Số 61 Lê Văn Lương, P. Trung Hòa",21.009362,105.80954
Hà Nội,huyện Đan Phượng,"Điện máy Xanh Cụm 2, xã Thọ Xuân",21.121256,105.646615
Hà Nội,Q. Đống Đa,"Điện máy Xanh Số 1174 Đường Láng, P. Láng thượng",21.026925,105.7994
Hà Nội,Thành phố Hà Nội,"Điện máy Xanh Số 42 – 44 – 46 – 48 đường Tây Mỗ, Phường Tây Mỗ, Quận Nam Từ Liêm",21.040247,105.766603
Hà Nội,H. Chương Mỹ,"Điện máy Xanh Thôn Tràng An, TT. Chúc Sơn",20.927242,105.71234
Hà Nội,Ba Vì,"Điện máy Xanh Thôn Yên Thành, Xã Tản Lĩnh",21.122682,105.389036
Hà Nội,quận Hai Bà Trưng,"Điện máy Xanh Số 1 ngõ 349 đường Minh Khai, phường Vĩnh Tuy",20.997559,105.865293
Hà Nội,TX. Sơn Tây,"Điện máy Xanh Số 200-202, tổ 3A, P. Xuân Khanh",21.10977,105.44935
Hà Nội,H. Ba Vì,"Điện máy Xanh Số 406 đường Quảng Oai, TT. Tây Đằng",21.195735,105.42772
Hà Nội,TP. Hà Nội (Cạnh cầu Ngọc Hồi,"Điện máy Xanh Thôn Ngọc Hồi, X. Ngọc Hồi, H. Thanh Trì",20.923531,105.84965
Hà Nội,Quận Hà Đông,"Điện máy Xanh Số 418, đường Quang Trung, Phường La Khê",20.962282,105.764498
Hà Nội,Quận Long Biên,"Điện máy Xanh 562 Nguyễn Văn Cừ, phường Gia Thụy",21.050143,105.884424
Hà Nội,Quận Long Biên,Điện máy Xanh Số 141 phường Thạch Bàn,21.024949,105.908014
Hà Nội,Quận Long Biên,Điện máy Xanh Số 141 phường Thạch Bàn,21.024949,105.908014
Hà Nội,H. Thạch Thất,"Điện máy Xanh Khu Đầm Săn, TT. Liên Quan",21.059155,105.57512
Hà Nội,Ba Vì,"Điện máy Xanh Thôn Yên Thành, Xã Tản Lĩnh",21.122682,105.389036
Hà Nội,Thành phố Hà Nội,"Điện máy Xanh Phố Thụy Ứng, Thị Trấn Phùng, Huyện Đan Phượng",21.0861316,105.663577
Hà Nội,Huyện Sóc Sơn,"Điện máy Xanh Khu Chợ, Xã Hiền Ninh",21.24763,105.77095
Hà Nội,huyện Thạch Thất,"Điện máy Xanh Thửa đất 12, Tờ bản đồ số 10, thôn 5, xã Hạ Bằng",21.0077813,105.5565582
