id,address,district,province,longitude,latitude,zipcode
1026,"Điện máy Xanh Thôn Lã Côi, X. Yên Viên",H. Gia Lâm,Hà Nội,105.92791,21.096527,10000
1027,"Điện máy Xanh Thôn Lâm Tùng, xã Ia Chim",thành phố Kon Tum,Kon Tum,107.927928,14.311836,60000
1028,"Điện máy Xanh Thôn Lập Thành, xã Mỹ Bằng",huyện Yên Sơn,Tuyên Quang,105.09051,21.74671,22000
1029,Điện máy Xanh Thôn Lặt,Xã Minh Quang,Hà Nội,105.3200319,21.0714014,10000
1030,"Điện máy Xanh Thôn Lệ Sơn 1, Xã Hòa Tiến",Huyện Hòa Vang,Đà Nẵng,108.180582,15.965236,50000
1031,"Điện máy Xanh Thôn Liên Minh, Xã Thụy An",Huyện Ba Vì,Hà Nội,105.412279,21.157489,10000
1032,"Điện máy Xanh Thôn Liên Trung, Xã Tân Hà",Huyện Lâm Hà,Lâm Đồng,108.19606,11.74672,66000
1033,"Điện máy Xanh Thôn Lim, Xã Giáp Sơn, Huyện Lục Ngạn",Tỉnh Bắc Giang,Bắc Giang,106.649324,21.389332,26000
1034,"Điện máy Xanh Thôn Lục Nam, xã Thái Xuyên",huyện Thái Thuỵ,Thái Bình,106.546856,20.507095,6000
1035,"Điện máy Xanh Thôn Lương An, xã Hưng Khánh",huyện Trấn Yên,Yên Bái,104.7645004,21.5955536,33000
1036,"Điện máy Xanh Thôn Lương Cách, Xã Hộ Hải",Huyện Ninh Hải,Ninh Thuận,108.995934,11.62942,59000
1037,"Điện máy Xanh Thôn Mai Thượng 3, Xã Hương Mai",Huyện Việt Yên,Bắc Giang,106.03986,21.31067,26000
1038,"Điện máy Xanh Thôn Mao Dộc, xã Phượng Mao",H. Quế Võ,Bắc Ninh,106.142054,21.154699,16000
1039,"Điện máy Xanh Thôn Mao Trung, X. Phượng Mao",h. Quế Võ,Bắc Ninh,106.14677,21.154333,16000
1040,"Điện máy Xanh Thôn Marin II, xã Ia Marơn",huyện Ia Pa,Gia Lai,108.443012,13.445461,61000
1041,"Điện máy Xanh Thôn Mỹ Tường 2, xã Nhơn Hải",huyện Ninh Hải,Ninh Thuận,109.116129,11.582492,59000
1042,"Điện máy Xanh Thôn Nam Sơn, xã Cương Gián",huyện Nghi Xuân,Hà Tĩnh,105.756349,18.6616,45000
1043,"Điện máy Xanh Thôn Nam Sơn, xã Nam Phương Tiến",H. Chương Mỹ,Hà Nội,105.60172,20.851944,10000
1044,"Điện máy Xanh Thôn Ngã Ba, Thị Trấn PRao",huyện Đông Giang,Quảng Nam,107.649618,15.924666,51000
1045,"Điện máy Xanh Thôn Ngã Ba, xã Cát Thịnh",huyện Văn Chấn,Yên Bái,104.723772,21.489107,33000
1046,"Điện máy Xanh Thôn Ngoài, xã Tiên Lục",huyện Lạng Giang,Bắc Giang,106.189055,21.413059,26000
1047,"Điện máy Xanh Thôn Ngọc Chúc 1, xã Chí Đám",huyện Đoan Hùng,Phú Thọ,105.184327,21.623811,35000
1048,"Điện máy Xanh Thôn Ngọc Hồi, X. Ngọc Hồi, H. Thanh Trì",TP. Hà Nội (Cạnh cầu Ngọc Hồi,Hà Nội,105.84965,20.923531,10000
1049,"Điện máy Xanh Thôn Nhân Phú, xã Hùng Dũng",huyện Hưng Hà,Thái Bình,106.247648,20.618422,6000
1050,"Điện máy Xanh Thôn Nhơn Thiện , xã Nhơn Hạnh",thị xã An Nhơn,Bình Định,109.1564369,13.9316935,55000
1051,"Điện máy Xanh Thôn Ninh Quý, xã Phước Sơn",huyện Ninh Phước,Ninh Thuận,108.929336,11.525722,59000
1052,"Điện máy Xanh Thôn Ô Mễ 2, Xã Tân Phong",Huyện Vũ Thư,Thái Bình,106.314484,20.472225,6000
1053,"Điện máy Xanh Thôn Phố Biển, xã Biển Động",huyện Lục Ngạn,Bắc Giang,106.75259,21.38851,26000
1054,"Điện máy Xanh Thôn Phong Lẫm, Xã Thuỵ Phong",Huyện Thái Thuỵ,Thái Bình,106.46434,20.549411,6000
1055,"Điện máy Xanh Thôn Phú Cường, xã Lãng Công",huyện Sông Lô,Vĩnh Phúc,105.420417,21.429134,15000
1056,"Điện máy Xanh Thôn Phú Gia, Xã Thanh Nguyên",Huyện Thanh Liêm,Hà Nam,105.918606,20.417029,18000
1057,"Điện máy Xanh Thôn Phú Hưng, xã Hàm Mỹ",huyện Hàm Thuận Nam,Bình Thuận,108.041879,10.927914,77000
1058,"Điện máy Xanh Thôn Phú Lộc, xã Cẩm Vũ",huyện Cẩm Giàng,Hải Dương,106.2491427,20.9761274,3000
1059,"Điện máy Xanh Thôn Phù Tải, xã Thanh Giang",huyện Thanh Miện,Hải Dương,106.251355,20.722926,3000
1060,"Điện máy Xanh Thôn Phú Thụy, Xã Phú Thị",huyện Gia Lâm,Hà Nội,105.96525,21.019447,10000
1061,"Điện máy Xanh Thôn Phụng Sơn, xã Phước Sơn",huyện Tuy Phước,Bình Định,109.187925,13.857829,55000
1062,"Điện máy Xanh Thôn Phước Đức, Xã Quế Châu, Huyện Quế Sơn ",Tỉnh Quảng Nam,Quảng Nam,108.221194,15.67233,51000
1063,"Điện máy Xanh Thôn Quảng Huế, Xã Đại An",Huyện Đại Lộc,Quảng Nam,108.12142,15.85278,51000
1064,"Điện máy Xanh Thôn Quý Thạnh 1, Xã Bình Quý",Huyện Thăng Bình,Quảng Nam,108.3402294,15.7129136,51000
1065,"Điện máy Xanh Thôn Quyết Tiến, Xã Hữu Văn",Huyện Chương Mỹ,Hà Nội,105.660907,20.867932,10000
1066,"Điện máy Xanh Thôn R'lơm, Xã Đạ Đờn",Huyện Lâm Hà,Lâm Đồng,108.2136037,11.8505873,66000
1067,"Điện máy Xanh Thôn Sậm, X. Tân Thịnh",H. Lạng Giang,Bắc Giang,106.27895,21.40928,26000
1068,"Điện máy Xanh Thôn Tam Dân, Xã Tam Dân",Huyện Phú Ninh,Quảng Nam,108.42267,15.525337,51000
1069,"Điện máy Xanh Thôn Tân An 4, Thị Trấn Yên Lập",Huyện Yên Lập,Phú Thọ,105.05877,21.351828,35000
1070,"Điện máy Xanh Thôn Tân An, xã Đại Lãnh",Huyện Đại Lộc,Quảng Nam,108.112594,15.883077,51000
1071,"Điện máy Xanh Thôn Tân Lực, Xã Bù Nho",Huyện Phú Riềng,Bình Phước,106.872973,11.731028,67000
1072,"Điện máy Xanh Thôn Tân Quảng, Xã Ea Tóh, Huyện Krông Năng",Tỉnh Đắk Lắk,Đắk Lắk,108.327722,13.03619,63000
1073,"Điện máy Xanh Thôn Tân Thạnh, Xã Ân Tường Tây, Huyện Hoài Ân",Tỉnh Bình Định,Bình Định,108.963894,14.360457,55000
1074,"Điện máy Xanh Thôn Tân Tiến, Xã Đạo Trù",Huyện Tam Đảo,Vĩnh Phúc,105.533082,21.496402,15000
1075,"Điện máy Xanh Thôn Tân Trại, Xã Phú Cường, Huyện Sóc Sơn",Thành phố Hà Nội,Hà Nội,105.792611,21.207222,10000
1076,"Điện máy Xanh Thôn Thái Mông, Xã Quang Thành",Thị xã Kinh Môn,Hải Dương,106.4317,21.03322,3000
1077,"Điện máy Xanh Thôn Thái, xã Nguyên Xá",huyện Vũ Thư,Thái Bình,106.303406,20.391773,6000
1078,"Điện máy Xanh Thôn Thần Khê, xã Thăng Long",huyện Đông Hưng,Thái Bình,106.27968,20.550935,6000
1079,"Điện máy Xanh Thôn Thành Dền, xã Đào Viên",huyện Quế Võ,Bắc Ninh,106.151861,21.1547,16000
1080,"Điện máy Xanh Thôn Thanh Khê, Xã Thanh Trạch",Huyện Bố Trạch,Quảng Bình,106.47792,17.69529,47000
1081,"Điện máy Xanh Thôn Thanh Vân, xã Tân Dân",huyện Sóc Sơn,Hà Nội,105.735838,21.242842,10000
1082,"Điện máy Xanh Thôn Thạnh Xuân Bắc, Xã Hoài Hương",Huyện Hoài Nhơn,Bình Định,109.089202,14.489327,55000
1083,"Điện máy Xanh Thôn Thấp Dương, xã Trung Kênh",huyện Lương Tài,Bắc Ninh,106.28439,21.04254,16000
1084,"Điện máy Xanh Thôn Thị Tứ, Xã Võ Lao",Huyện Văn Bàn,Lào Cai,104.205051,22.208422,31000
1085,"Điện máy Xanh Thôn Thuận Tốn, X. Đa Tốn",H. Gia Lâm,Hà Nội,105.92012,20.982784,10000
1086,"Điện máy Xanh Thôn Thượng Giang, xã Tây Giang",huyện Tây Sơn,Bình Định,108.824922,13.96165,55000
1087,"Điện máy Xanh Thôn Thường Lệ, xã Đại Thịnh",H. Mê Linh,Hà Nội,105.73107,21.175265,10000
1088,"Điện máy Xanh Thôn Thượng Phúc , xã Thụy Sơn",huyện Thái Thụy,Thái Bình,106.501274,20.558369,6000
1089,"Điện máy Xanh Thôn Tích Cực, xã Hợp Châu",huyện Tam Đảo,Vĩnh Phúc,105.618202,21.395401,15000
1090,"Điện máy Xanh Thôn Trái Hút, Xã An Bình",Huyện Văn Yên,Yên Bái,104.688824,21.878024,33000
1091,"Điện máy Xanh Thôn Tràng An, TT. Chúc Sơn",H. Chương Mỹ,Hà Nội,105.71234,20.927242,10000
1092,"Điện máy Xanh Thôn Trung Phước 3, xã Quế Trung",huyện Nông Sơn,Quảng Nam,108.059844,15.719382,51000
1093,"Điện máy Xanh Thôn Trung Tâm ( Nay thôn Yên Thịnh ), xã An Thịnh",huyện Văn Yên,Yên Bái,104.6504141,21.8678984,33000
1094,"Điện máy Xanh Thôn Trung Tâm, xã Bản Lầu",huyện Mường Khương,Lào Cai,104.106599,22.762226,31000
1095,"Điện máy Xanh Thôn Trung Thành, Xã Hùng Sơn, Huyện Hiệp Hòa",Tỉnh Bắc Giang,Bắc Giang,105.978537,21.356146,26000
1096,"Điện máy Xanh Thôn Trung Thịnh, Xã Trường Thịnh",Huyện Ứng Hoà,Hà Nội,105.76858,20.76567,10000
1097,"Điện máy Xanh Thôn Trung Tín 2, Thị Trấn Tuy Phước",Huyện Tuy Phước,Bình Định,109.165588,13.827818,55000
1098,"Điện máy Xanh Thôn Tự Phước, P.11",Tp. Đà Lạt,Lâm Đồng,108.49683,11.945389,66000
1099,"Điện máy Xanh Thôn Tư Thế, xã Trí Quả",Huyện Thuận Thành,Bắc Ninh,106.03899,21.035008,16000
1100,"Điện máy Xanh Thôn Tùng Giản, xã Phước Hoà",huyện Tuy Phước,Bình Định,109.17005,13.828164,55000
1101,"Điện máy Xanh Thôn Túy Loan Đông 1, Xã Hòa Phong",Huyện Hoà Vang,Đà Nẵng,108.140308,15.990952,50000
1102,"Điện máy Xanh Thôn Vân Lũng, Xã An Khánh",Huyện Hoài Đức,Hà Nội,105.72058,21.00561,10000
1103,"Điện máy Xanh Thôn Vân Tường, Xã Bình Hoà, Huyện Tây Sơn",Tỉnh Bình Định,Bình Định,108.91608,13.911015,55000
1104,"Điện máy Xanh Thôn Văn Văn Tây, xã Thái Hưng",huyện Thái Thụy,Thái Bình,106.566409,20.560814,6000
1105,"Điện máy Xanh Thôn Vạn Xuân Đông, xã Thụy Xuân",huyện Thái Thụy,Thái Bình,106.566409,20.560814,6000
1106,"Điện máy Xanh Thôn Vang, Xã Cổ Loa",Huyện Đông Anh,Hà Nội,105.849147,21.140395,10000
1107,"Điện máy Xanh Thôn Viêm Khê, Hợp Tiến",Mỹ Đức,Hà Nội,105.69914,20.68847,10000
1108,"Điện máy Xanh Thôn Việt Hùng, Xã Nam Trung",Huyện Tiền Hải,Thái Bình,106.541817,20.343242,6000
1109,"Điện máy Xanh Thôn Vĩnh Lộc, xã Quảng Lộc",thị xã Ba Đồn,Quảng Bình,106.3915,17.73839,47000
1110,"Điện máy Xanh Thôn Vĩnh Trường, Xã Cát Hanh",Huyện Phù Cát,Bình Định,109.0450519,14.0623472,55000
1111,"Điện máy Xanh Thôn Vọng Sơn, xã Triều Đề",huyện Lập Thạch,Vĩnh Phúc,105.462495,21.336487,15000
1112,"Điện máy Xanh Thôn Xa Mạc, Xã Liên Mạc",Huyện Mê Linh,Hà Nội,105.644692,21.190947,10000
1113,"Điện máy Xanh Thôn Xóm Mới, xã Hưng Thủy",huyện Lệ Thủy,Quảng Bình,106.853306,17.21325,47000
1114,"Điện máy Xanh Thôn Yên Thành, Xã Tản Lĩnh",Ba Vì,Hà Nội,105.389036,21.122682,10000
1115,"Điện máy Xanh Thửa 232 và 233, tờ bản đồ số 35, phố Bãi Nai 2. Xã Mông Hóa",Huyện Kỳ Sơn,Hòa Bình,105.334352,20.814303,36000
1116,"Điện máy Xanh Thửa đất 1177 và 1178, tờ bản đồ 43, ấp Đồng Sổ, xã Lai Uyên",huyện Bàu Bàng,Bình Dương,106.636597,11.240653,75000
1117,"Điện máy Xanh Thửa đất 12, Tờ bản đồ số 10, thôn 5, xã Hạ Bằng",huyện Thạch Thất,Hà Nội,105.5565582,21.0077813,10000
1118,"Điện máy Xanh Thửa đất số 1023, Tờ bản đồ số 01 (10-224458+230458+224464), Thôn 02, Xã Hàm Đức, Huyện Hàm Thuận Bắc",Tỉnh Bình Thuận,Bình Thuận,108.163188,11.032274,77000
1119,"Điện máy Xanh Thửa đất số 11 và 160, tờ bản đồ số 39, Xã Thạnh Mỹ Tây, Huyện Châu Phú",Tỉnh An Giang,An Giang,105.144705,10.541575,90000
1120,"Điện máy Xanh Thửa đất số 121a, Tờ bản đồ số 5, Xã Duy Trung",Huyện Duy Xuyên,Quảng Nam,108.248731,15.821793,51000
1121,"Điện máy Xanh Thửa đất số 129, tờ bản đồ số 11, Khu 13, Xã Cổ Tiết",Huyện Tam Nông,Phú Thọ,105.255742,21.28301,35000
1122,"Điện máy Xanh Thửa đất số 142A, tờ bản đồ số 05, thôn Minh Tiến, xã Hàm Minh",huyện Hàm Thuận Nam,Bình Thuận,107.922061,10.8659666,77000
1123,"Điện máy Xanh Thửa đất số 193, tờ bản đồ số 17, ấp Kinh Xáng, xã Lộc Ninh",huyện Hồng Dân,Bạc Liêu,105.448354,9.557174,97000
1124,"Điện máy Xanh Thửa đất số 271, tờ bản đồ số 04, địa chỉ: xã Tam Tiến",Huyện Núi Thành,Quảng Nam,108.658075,15.43069,51000
1125,"Điện máy Xanh Thửa đất số 47, tờ bản đồ số 17, thôn Bí Trung, xã Phương Đông",thị xã Uông Bí,Quảng Ninh,106.726011,21.039888,1000
1126,"Điện máy Xanh Thửa đất số 4738, tờ bản đồ số 06, Ấp 2, xã Mỹ Quý Tây",huyện Đức Huệ,Long An,106.2012858,10.9310801,82000
1127,"Điện máy Xanh Thửa đất số 53, tờ bản đồ số 15, Ấp 1, Xã Tân Hào",Huyện Giồng Trôm,Bến Tre,106.464233,10.133704,86000
1128,"Điện máy Xanh Thửa Đất số 577, Tờ bản đồ số 14, Đường Hoàng Hoa Thám, Khu phố 4, Thị Trấn Vĩnh Hưng, Huyện Vĩnh Hưng",Tỉnh Long An,Long An,105.789215,10.886605,82000
1129,"Điện máy Xanh Thửa đất số 765, tờ bản đồ số 07, xã Phổ Văn",huyện Đức Phổ,Quảng Ngãi,108.9386246,14.8491888,53000
1130,"Điện máy Xanh Thửa đất số 868, tờ bản đồ số 10, xã Nhơn Thành",huyện An Nhơn,Bình Định,109.0752391,13.9488397,55000
1131,"Điện máy Xanh Thửa đất: 689-690, tờ bản đồ: 6, thị trấn Bình Phong Thạnh",huyện Mộc Hoá,Long An,106.0585208,10.7284877,82000
1132,"Điện máy Xanh Thửa đất: 808 - 902, tờ bản đồ: 12, ấp Nhơn Hoà 1, xã Đức Hoà Thượng",huyện Đức Hoà,Long An,106.395796,10.893379,82000
1133,"Điện máy Xanh Thửa số 100,303,304, tờ bản đồ số 23, tổ 3, thị trấn Tam Sơn",Huyện Quản Bạ,Hà Giang,104.99302,23.065028,20000
1134,"Điện máy Xanh Thửa số 102, Quốc Lộ 1A, khóm 2, P. Hộ Phòng",TX. Giá Rai,Bạc Liêu,105.41254,9.226082,97000
1135,"Điện máy Xanh Thửa số 103/1+3 và 103 và 121, Tờ bản đồ 04, Xã Cẩm Chế",huyện Thanh Hà,Hải Dương,106.4308688,20.9303139,3000
1136,"Điện máy Xanh Thửa số 328 và 329 tờ bản đồ 82 xóm Làng Đèn, xã Tràng Xá",huyện Võ Nhai,Thái Nguyên,106.070901,21.75633,24000
1137,"Điện máy Xanh Thửa số 36, bản đồ số 92, bản Khổng Lào, xã Khổng Lào",huyện Phong Thổ,Lai Châu,103.355898,22.533391,30000
1138,"Điện máy Xanh Thửa số 618,619,601 tờ bản đồ số 17, tổ 8, thị trấn Trại Cau",huyện Đồng Hỷ,Thái Nguyên,105.9520043,21.5897463,24000
1139,"Điện máy Xanh Tiểu khu 13, TT.Lương Sơn",H.Lương Sơn,Hòa Bình,105.52932,20.871303,36000
1140,"Điện máy Xanh Tiểu khu 4, TT. Mai Châu",H. Mai Châu,Hòa Bình,105.08264,20.659882,36000
1141,"Điện máy Xanh Tiểu khu 4, TT. Neo",H. Yên Dũng,Bắc Giang,106.24942,21.200801,26000
1142,"Điện máy Xanh Tiểu Khu An Thái, Thị Trấn Đu",Huyện Phú Lương,Thái Nguyên,105.70822,21.725225,24000
1143,"Điện máy Xanh Tiểu khu Liên Phương, Thị Trấn Đà Bắc, Huyện Đà Bắc",Tỉnh Hòa Bình,Hòa Bình,105.252772,20.877544,36000
1144,"Điện máy Xanh Tiểu khu Phú Thịnh, Thị trấn Phú Minh",Huyện Phú Xuyên,Hà Nội,105.91677,20.78175,10000
1145,"Điện máy Xanh Tỉnh lộ 390, Thôn Xuân An, X. Thanh Khê",H. Thanh Hà,Hải Dương,106.42037,20.898012,3000
1146,"Điện máy Xanh Tỉnh lộ 685, Thôn 18B, xã Ea Bar",huyện Buôn Đôn,Đắk Lắk,107.990269,12.769245,63000
1147,"Điện máy Xanh Tỉnh lộ 911, ấp Tân An Chợ, X. Tân An",H. Càng Long,Trà Vinh,106.15191,9.910647,87000
1148,"Điện máy Xanh Tỉnh lộ 941, Ấp Cần Thạnh, X. Cần Đăng",H. Châu Thành,An Giang,105.29593,10.456707,90000
1149,"Điện máy Xanh Tỉnh lộ 942, TT, Mỹ Luông",H. Chợ Mới,An Giang,105.49221,10.505829,90000
1150,"Điện máy Xanh Tổ 05, thôn Phú Cường, X. Phú Riềng",H. Phú Riềng,Bình Phước,106.89913,11.65963,67000
1151,"Điện máy Xanh Tổ 06, thôn Phước Ấm, xã Bình Triều",huyện Thăng Bình,Quảng Nam,108.394777,15.759022,51000
1152,"Điện máy Xanh Tổ 1, TT. Chợ Mới",H. Chợ Mới,Bắc Kạn,105.78246,21.886,23000
1153,"Điện máy Xanh Tổ 1, TT. Cốc Pài",H. Xín Mần,Hà Giang,104.46188,22.684079,20000
1154,"Điện máy Xanh Tổ 10, Thôn Tân Long, Xã Châu Pha, Thị Xã Phú Mỹ",Tỉnh Bà - Rịa Vũng Tàu,Bà Rịa - Vũng Tàu,107.148969,10.586164,78000
1155,"Điện máy Xanh Tổ 11 Thị Trấn Mường Chà, Huyện Mường Chà",Tỉnh Điện Biên (Đối diện ngã 3 Mường Nhé,Điện Biên,103.09149,21.762416,32000
1156,"Điện máy Xanh Tổ 11/9, Thị Trấn Vĩnh Lộc",H. Chiêm Hóa,Tuyên Quang,105.27734,22.14425,22000
1157,"Điện máy Xanh Tổ 112, Khu 8B, Phường Cẩm Phú, Thành phố Cẩm Phả",Tỉnh Quảng Ninh,Quảng Ninh,107.273044,21.009484,1000
1158,"Điện máy Xanh Tổ 13, thị trấn Yên Bình",huyện Yên Bình,Yên Bái,104.96672,21.725116,33000
1159,"Điện máy Xanh Tổ 15, TT. Tân Uyên ",H. Tân Uyên ,Lai Châu,103.75554,22.171398,30000
1160,"Điện máy Xanh Tổ 2, Thị Trấn Kim Bài",Huyện Thanh Oai,Hà Nội,105.768894,20.852707,10000
1161,"Điện máy Xanh Tổ 2, TT. Yên Minh",H. Yên Minh,Hà Giang,105.13737,23.119403,20000
1162,"Điện máy Xanh Tổ 26, Phường Phú Xá",Tp.Thái Nguyên,Thái Nguyên,105.84754,21.548954,24000
1163,"Điện máy Xanh Tổ 2A, thị trấn Bằng Lũng",huyện Chợ Đồn,Bắc Kạn,105.59571,22.157603,23000
1164,"Điện máy Xanh Tổ 3, thị trấn Mù Cang Chải",huyện Mù Căng Chải,Yên Bái,104.08836,21.850906,33000
1165,"Điện máy Xanh Tổ 3, Thị Trấn SaPa",Huyện SaPa,Lào Cai,103.851,22.338617,31000
1166,"Điện máy Xanh Tổ 3, Thị trấn Trà Lĩnh",Huyện Trùng Khánh,Cao Bằng,106.32442,22.824925,21000
1167,"Điện máy Xanh Tổ 4, Khối 1, Thị trấn Đông Anh",Huyện Đông Anh,Hà Nội,105.84529,21.142154,10000
1168,"Điện máy Xanh Tổ 4, TT. Hương Sơn",H. Phú Bình,Thái Nguyên,105.97652,21.462264,24000
1169,"Điện máy Xanh Tổ 5, khu Hòa Lạc, P. Cẩm Bình",TP. Cẩm Phả,Quảng Ninh,107.28103,21.004416,1000
1170,"Điện máy Xanh Tổ 5, khu Nam Tân, P. Nam Khê",TP. Uông Bí,Quảng Ninh,106.80937,21.023403,1000
1171,"Điện máy Xanh Tổ 57 Khu 5, P.Cửa Ông",Tp.Cẩm Phả,Quảng Ninh,107.36506,21.030591,1000
1172,"Điện máy Xanh Tổ 6, thị trấn Đông Hưng",huyện Đông Hưng,Thái Bình,106.35549,20.554738,6000
1173,"Điện máy Xanh Tổ 6B1, TT.Phố Ràng",H.Bảo Yên,Lào Cai,104.47768,22.23502,31000
1174,"Điện máy Xanh Tổ 7, Thôn Phước Tấn, Xã Tân Hòa, Thị xã Phú Mỹ",Tỉnh Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,107.0856998,10.5184734,78000
1175,"Điện máy Xanh Tổ 8B, Phường Đức Xuân",Thành Phố Bắc Kạn,Bắc Kạn,105.83461,22.144284,23000
1176,"Điện máy Xanh Tổ 9, Phường Tân Phong",Thành Phố Lai Châu,Lai Châu,103.46126,22.391292,30000
1177,"Điện máy Xanh Tổ 9, Thị Trấn Trùng Khánh",Huyện Trùng Khánh,Cao Bằng,106.52666,22.836932,21000
1178,"Điện máy Xanh Tổ dân phố 01, thị trấn Phú Hòa",huyện Chư Păh,Gia Lai,107.9732543,14.1015215,61000
1179,"Điện máy Xanh Tổ dân phố 1, Thị Trấn Bảo Lạc",Huyện Bảo Lạc,Cao Bằng,105.679311,22.94737,21000
1180,"Điện máy Xanh Tổ dân phố 1, Thị Trấn Trà Xuân",Huyện Trà Bồng,Quảng Ngãi,108.518688,15.255602,53000
1181,"Điện máy Xanh Tổ dân phố 1, TT. Đông Khê",H. Thạch An,Cao Bằng,106.43359,22.42691,21000
1182,"Điện máy Xanh Tổ dân phố 2, Quốc lộ 1A, Thị Trấn Mộ Đức",Huyện Mộ Đức,Quảng Ngãi,108.88999,14.948807,53000
1183,"Điện máy Xanh Tổ dân phố 2A, Thị trấn Nông Trường Lệ Ninh",Huyện Lệ Thủy,Quảng Bình,106.694944,17.23475,47000
1184,"Điện máy Xanh Tổ dân phố 3 Phương Xuân, Phường Bắc Nghĩa",Thành phố Đồng Hới,Quảng Bình,106.591622,17.444333,47000
1185,"Điện máy Xanh Tổ dân phố 3, Thị trấn Tiên Điền",Huyện Nghi Xuân,Hà Tĩnh,105.76009,18.66294,45000
1186,"Điện máy Xanh Tổ dân phố 4, TT. Nguyên Bình",H. Nguyên Bình,Cao Bằng,105.96009,22.649925,21000
1187,"Điện máy Xanh Tổ dân phố 4, TT. Vinh Quang",H. Hoàng Su Phì,Hà Giang,104.67943,22.742964,20000
1188,"Điện máy Xanh Tổ dân phố 5, TT. Đức Thọ",H. Đức Thọ,Hà Tĩnh,105.58802,18.538385,45000
